,sigma8,Omega_cdm,Omega_b,h,n_s
0,0.738190036941332,0.40242230271566076,0.036797035823247747,0.758740422233523,0.884047431205487
1,0.802473831737186,0.32570656798056347,0.0395621413157279,0.761983412138312,0.913032101371792
2,0.69117742811733,0.18009519200726384,0.0349605381893974,0.763699367090108,1.0662134649215
3,0.771200591938803,0.22476426130578103,0.038977086188702874,0.809737496777358,0.991125519298349
4,0.784293438031135,0.15395979900475285,0.03278170141709591,0.797542293673951,1.04246093037855
5,0.735431608371837,0.32241666198647356,0.04950031919884273,0.686858810586914,0.946018056430085
6,0.724672396512384,0.33959657487372713,0.038383308869372953,0.77945795315066,0.979271927921867
7,0.786207395713888,0.17543123717397313,0.04725096285997223,0.736532444768392,0.94004243368208
8,0.723354506163546,0.2643152845748452,0.04214756991397455,0.745867393184843,1.08940778767536
9,0.772011587294106,0.148079517763271,0.0431140267749467,0.686780605352949,0.948665452157844
10,0.788668753701424,0.23151987233101398,0.03884667294303134,0.753695466954772,1.04427079948876
11,0.740512294759489,0.16859124334772327,0.03116024456740752,0.783089951449543,0.914821336715731
12,0.728671625444904,0.4214553189821423,0.046164308797678424,0.733780423781053,0.894286083412726
13,0.781274055777632,0.17789994563501235,0.034281630761637066,0.763297288105489,1.09549497650657
14,0.774965402020582,0.22759749314713262,0.041142932629537915,0.736452015825555,1.05303039683676
15,0.731324135128108,0.14268925667968857,0.04582802156268816,0.720916943064499,1.03519813803219
16,0.790651518947284,0.15209074054252017,0.03803737581399379,0.729016786791008,0.975744689439572
17,0.740957110448844,0.22116508602654647,0.04028255180290253,0.797377838266881,0.929291608176039
18,0.748056069502546,0.16936313551218105,0.04934812149464666,0.678231179239864,0.913136822820216
19,0.73618943726255,0.23465525346830787,0.0341713077263344,0.763968362443218,1.00975297261718
20,0.714764512628195,0.3777707263493398,0.03908341713309301,0.736037581279552,1.08255859159663
21,0.741077990985992,0.16128563426603973,0.0333776039033219,0.81803697927328,1.04404777868642
22,0.728499743468966,0.268015652272334,0.0362794920817578,0.791917259774094,0.910102773559906
23,0.698156254546442,0.4706875289799389,0.04934822207138399,0.679897458278248,1.05146347260271
24,0.713882319044839,0.35830817577540675,0.03917103155382383,0.743840951488166,1.06304693548123
25,0.792215106886759,0.14882819309583067,0.04539168579918171,0.671794510311063,1.03254547669382
26,0.72165246262262,0.1584173936814777,0.03646019216850196,0.764511845637067,0.978731248313154
27,0.769078000184679,0.3384461746415702,0.039959807364092485,0.731591203094584,1.00944832036144
28,0.750654762835237,0.3204484446605894,0.0366654477103645,0.768823234150753,0.946189894784974
29,0.759205452783839,0.3345872578183342,0.048108017082813724,0.708250705591915,1.0045575624639
30,0.754327727753839,0.3426449589845509,0.03724071957849297,0.785844443904559,1.01116341999478
31,0.741339188847459,0.1246974638158573,0.038093524390965715,0.755806639159115,0.884275331256166
32,0.753601423610578,0.12714482212091366,0.03320866112990995,0.805650265902342,0.933148611694388
33,0.739142242608463,0.2942467385265457,0.03446324551525071,0.801292193990367,1.04969764649667
34,0.742925989356674,0.16729071351163002,0.04441641375404886,0.693347077004342,1.0783007513705
35,0.77036352035204,0.2795957332596079,0.04430597274638208,0.747174140896991,1.09098313300058
36,0.796838055097252,0.15540999537152222,0.03451834507050786,0.802854696770393,1.02504122005453
37,0.764365947620452,0.1584175627614589,0.05070459778851764,0.664619744853538,1.04626278122154
38,0.773848760254254,0.28482090444871594,0.043490238687221204,0.7025845765911,0.914225203967146
39,0.749155280289976,0.2437266527203915,0.039176678411809905,0.79251076225628,1.02308107318374
40,0.724541183680803,0.08686948053860186,0.03346549523651829,0.792379069395636,1.05317455702896
41,0.770528838486735,0.13244318516670034,0.03833638865876635,0.80736253670116,0.923820727334151
42,0.74406055471652,0.18248689694820616,0.039256313745339604,0.789990664501985,0.988909331911296
43,0.74292547788348,0.3132856499766551,0.043337736358104284,0.761915424122252,1.06245234351246
44,0.750492856605376,0.19357557808433476,0.043510837128788685,0.744371406029906,1.09251921126622
45,0.754190820083587,0.33388968531624313,0.04777731502514442,0.705034931893865,1.04819309379045
46,0.760953587640623,0.14467410328337668,0.03603265618075083,0.771610935156391,0.930745853798652
47,0.765733160857807,0.18736467804348939,0.06074878398368408,0.647020615363222,1.08034156398529
48,0.757869500331599,0.20635685697864442,0.03911926085144235,0.804536785606446,1.06387705699228
49,0.734272968371717,0.2250397101397868,0.05658473310431273,0.669948110052762,1.06340093137262
50,0.732650200461643,0.29484834412109195,0.029194065539992854,0.815164266775978,1.01032241874501
51,0.803237182183686,0.2509434777692066,0.033863110331744134,0.766422544162823,1.0154552196185
52,0.745794396296883,0.2245315749278608,0.04677800295148485,0.728657432648853,1.04552424537933
53,0.74653108988665,0.14250706127904691,0.03484846719582744,0.808435387291292,0.997922260308988
54,0.775763992744653,0.18465008308925004,0.050982068729847715,0.70574383428791,1.07502744015935
55,0.732981680206396,0.18710200945789324,0.03460369782897719,0.813570914546871,1.04008964048152
56,0.808668142539078,0.11510938780996231,0.03731299375625374,0.773774765985463,1.09980863691626
57,0.748092806416211,0.24516896712890332,0.03426393441121171,0.758953792710966,1.0270488593085
58,0.754999487558384,0.23623057607495496,0.045598290530058115,0.738753652417538,1.0325465571991
59,0.751302519465234,0.1616152944883334,0.0407721137499738,0.744298801859646,1.07747414607551
60,0.752632091316771,0.2705163793933997,0.03456452260020334,0.801971061859332,0.848963104548936
61,0.791412611898393,0.16642348782917385,0.04478442874100987,0.710389433541374,1.07552525502718
62,0.746922682327899,0.14770553955573387,0.03143096594759837,0.794088660275586,0.882895637010802
63,0.783281658893632,0.23537501535916888,0.03912663098785122,0.730629673093977,0.9291302758545
64,0.715011325439543,0.3230834200785424,0.03559504476881275,0.75178345115486,1.06910112704004
65,0.778715276972334,0.12280998067107379,0.041126345246055414,0.706119655811275,1.05643890337792
66,0.766404452065305,0.1735315693907749,0.044733396207660946,0.689049642168061,0.871987132934937
67,0.737837129553405,0.31812696569376014,0.033395992194145345,0.803667895876312,0.909994828478595
68,0.750756866917075,0.2589087770222597,0.057519529847966475,0.66438324892846,1.01552719835489
69,0.766151790365299,0.14682301204211667,0.03414134682819644,0.793988049574418,0.954892071303072
70,0.767325233667801,0.24824822868800325,0.040936859096013446,0.756041523300629,1.00570747579708
71,0.714984198266299,0.39100047859067466,0.041199058311935516,0.749262436102611,1.03257905192683
72,0.706861006820696,0.10383664871214718,0.03706476908414426,0.781056386148383,1.03059484737032
73,0.744506967910354,0.14794097875897158,0.040440605054294074,0.688027689377184,1.03156519491644
74,0.752311829774691,0.31002309365299985,0.042672678768360825,0.695154822670788,1.0655200725053
75,0.767587116449146,0.13961503473192147,0.04090223634022275,0.794438768551443,1.04668533529677
76,0.746338665066735,0.23569773646082998,0.037123487757018854,0.766055966687256,0.936174667859354
77,0.752937204160304,0.1726074518479202,0.028727802507137388,0.818138642813364,0.858806842079746
78,0.764990096902882,0.2679901210710964,0.04491501119777112,0.700347397110643,0.940848891938255
79,0.768757439465845,0.30140478948334026,0.05299519352521102,0.645067867699751,1.00130026140016
80,0.670912468890719,0.07988471152378468,0.03719741166077366,0.809093390950788,1.01003097040039
81,0.784484885897689,0.23054858873102785,0.036429748781711194,0.753997779220825,0.902318250101161
82,0.795084880616696,0.20905067949415884,0.04988824211932705,0.643940917659496,1.06022867214869
83,0.774214224256235,0.3472988688333254,0.04600551003682085,0.685216928828881,0.893291062085587
84,0.732667530817343,0.36780260609286164,0.03394609466415962,0.805183282527954,0.884323571872574
85,0.749027873121445,0.10144461682403604,0.03368333185453784,0.783993952692327,1.04622723045057
86,0.773440946008329,0.24406387556638892,0.041099715240274844,0.780930989541728,0.947640242358263
87,0.673654941861163,0.08954002257523255,0.03206913060712989,0.818451664209476,1.09056909170865
88,0.755802989198702,0.2771427885498878,0.03664082916304588,0.796973960232481,0.883436645017147
89,0.721951890056783,0.11964973885186594,0.0399500281953359,0.721565787914572,0.905329954767397
90,0.787127146038564,0.1942846916407259,0.03407280823975163,0.8000462698263,0.967865309106939
91,0.777603771759042,0.2495399090276065,0.04603616442520017,0.739101180334007,0.853620935542006
92,0.755824194892183,0.26337970127169513,0.06293791450721709,0.641388543195126,0.961942911869137
93,0.762097863770946,0.22123860157801029,0.060030260748476894,0.653177334425116,0.985789783838319
94,0.752113061184793,0.20634919133742227,0.04215729770709576,0.6777795903424,1.03099230341079
95,0.759020621203248,0.22667875296527534,0.037367013887783115,0.752250544958129,1.06617590732568
96,0.748824599270361,0.26775332112848566,0.04700753980193703,0.693065584464029,0.995860627781917
97,0.779877140796088,0.2181708110990595,0.04773945678969608,0.705128253479852,0.986130178516957
98,0.756318613733688,0.24430770668717727,0.03669536183626536,0.738669640634463,0.883382446612288
99,0.773684251454396,0.2619702661914727,0.03885101605137289,0.715805553636118,0.981173567392091
100,0.760373411900383,0.3033759884724905,0.040486461032225,0.735111996644209,1.0408264722619
101,0.736210793262073,0.10975953047825684,0.03812025028625947,0.722769462743259,1.05741351613389
102,0.781397810760424,0.16993414313910146,0.03802959578257689,0.785537952941071,0.978014232519772
103,0.765021523893205,0.21822472144976696,0.039532152314867286,0.784448242666647,0.855535609167728
104,0.751516113944312,0.2141685330659059,0.03565642382498566,0.819990746642513,0.992789093524524
105,0.78272877318201,0.16378588869842398,0.033557514234770984,0.791638728041916,0.904155675199492
106,0.754629613407966,0.2792477261004314,0.03281845943355654,0.799035515787608,1.03682412334527
107,0.760069459413612,0.19309499907908254,0.053917765386969144,0.669855251699339,1.07821457443569
108,0.768138341921096,0.23482698369591018,0.03575042593970495,0.739026959162771,1.02565456184452
109,0.757842436215181,0.237515690908694,0.039406247350986724,0.76213323297318,0.999868620234429
110,0.729419694843708,0.3869876525855124,0.06019634255797616,0.648066123583156,1.08710794858189
111,0.741622989990634,0.1302491929355312,0.03650573461398221,0.732600309640197,0.911876357247951
112,0.76473017904903,0.19448983404553943,0.03566128154926619,0.77205282785644,1.0239128768757
113,0.797847733028656,0.24564168782785273,0.03127319330590327,0.796468128420041,0.856245919632896
114,0.748562698166353,0.2706482640174629,0.03275969150689724,0.794547198387828,0.985042752712713
115,0.768853836252346,0.2496307225383081,0.040397084301431206,0.74892889929974,1.01455113427368
116,0.691164064640309,0.08944093030523254,0.038749556111005855,0.766175067824279,1.04564787303038
117,0.76774863269113,0.26290330429389247,0.031796747528355936,0.819316558261445,0.886459973185841
118,0.707306426272524,0.3478347584277745,0.03604635398457426,0.756781822180137,1.07639387161419
119,0.754359821266741,0.24364345403924595,0.03165084641047017,0.79900253259083,1.06526687602255
120,0.75772215875489,0.19157239920741548,0.03228581875202351,0.80960702694501,0.919438843282016
121,0.753826351531942,0.2529364375041275,0.04071371510013042,0.756866643274976,0.968678155477553
122,0.752279223859142,0.13430326227508102,0.04762457263353748,0.682284307633631,0.989387338916309
123,0.748787413589504,0.14296789724030035,0.03982047332684941,0.783082787981093,0.997568445043921
124,0.757486855270895,0.356247112760869,0.050597264630940796,0.652605251816017,1.0753619025913
125,0.754948223000648,0.26001510502345143,0.0570288987081843,0.661414539468081,0.926762071384902
126,0.740437872305628,0.16333975320626246,0.04189516320417368,0.677910768979931,1.08877082261171
127,0.761452927617901,0.17921843251605385,0.06230508555410636,0.644295798250311,1.02979721159095
128,0.797453975126731,0.2996582426927144,0.030433795540515996,0.800507815419922,0.971316765550096
129,0.747278433111107,0.27977908787140343,0.0518586394871246,0.691626170863087,1.09188345619566
130,0.79764910580284,0.1803305406422543,0.04020585663981832,0.802266781653943,0.999105210192362
131,0.75326083863072,0.18003324625125475,0.04344040404222913,0.747036639017059,0.870404783904478
132,0.781737796943592,0.20890026213212928,0.045484766201993515,0.748419315771863,1.09784170515942
133,0.737385488556464,0.15151373517129746,0.03556016856778033,0.770507931793786,0.898424357305324
